doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,王有道,申嵩,对话/应答,对话,2,"吓,老恩师吓,柳年兄,那妇人就是贱内。",pdf_01000000__01005010___9c2a4af4c4__line__000115,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,王有道,进士甲,对话/应答,对话,1,"桃花浪暖锦袍新,",pdf_01000000__01005010___9c2a4af4c4__line__000115,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,进士甲,柳生春,对话/应答,对话,1,新沐洪恩赋上林。,pdf_01000000__01005010___9c2a4af4c4__line__000115,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,申嵩,柳生春,提及,提及,1,"哈哈,原来柳生春,有此一段阴骘。我说文章上欠功夫,怎知“色欲”二字,就是登科发经。我不免将此事申明贡主大人。正是:万恶淫为首,百善孝当先。说与读书者,何愁不三元",pdf_01000000__01005010___9c2a4af4c4__line__000115,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,9,【第十二场】,孟德禄,王有道,汇报,汇报,1,"王有道丧天良无有报应,到如今反落得金榜题名。他不该弃糟糠无踪无影,看起来读书人没有良心。",pdf_01000000__01005010___9c2a4af4c4__line__000121,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,孟德禄,对话/应答,对话,2,"读书侥幸已成名,到底糊涂心不精。琴瑟夫妻欠礼仪,悔迟方知自高人。(孟德禄上。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟德禄,王有道,对话/应答,对话,2,"哦,哈哈,王老爷,我家员外亲自送夫人回来,下次不可休弃了。",pdf_01000000__01005010___9c2a4af4c4__line__000127,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,孟明时,对话/应答,对话,1,岳父、岳母请至内堂。,pdf_01000000__01005010___9c2a4af4c4__line__000127,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟明时,孟月华,对话/应答,对话,1,"吓,安人,他夫妻见面,必有一番言语,你我到后堂闲话。(孟明时、孟夫人同下。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟月华,王有道,对话/应答,对话,3,"自幼父母娇生养,盈盈十五配王昌。",pdf_01000000__01005010___9c2a4af4c4__line__000127,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,孟月华,对话/应答,对话,3,"娘子吓,男儿志气三千丈,污秽之言岂能当。黑夜碑亭虽明白,一时性急未推详。",pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟月华,家院,对话/应答,对话,1,"咳,罢!就此机关来和畅,呀,",pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,家院,王有道,对话/应答,对话,1,同年兄到。,pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,二进士,对话/应答,对话,3,请进。,pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,二进士,王有道,对话/应答,对话,3,"年兄请上,我等参拜。",pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,柳生春,对话/应答,对话,2,不敢不敢。请问柳年兄可曾娶妻?,pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,柳生春,王有道,对话/应答,对话,2,"小弟乃贫素之家,而况年幼,故还未曾。",pdf_01000000__01005010___9c2a4af4c4__line__000129,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,众人,对话/应答,对话,1,大家畅饮。,pdf_01000000__01005010___9c2a4af4c4__line__000141,adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,孟德禄,提及,提及,1,"读书侥幸已成名,到底糊涂心不精。琴瑟夫妻欠礼仪,悔迟方知自高人。(孟德禄上。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟德禄,孟夫人,命令/请求,命令,1,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟德禄,孟明时,命令/请求,命令,1,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟德禄,孟月华,命令/请求,命令,1,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟明时,孟夫人,提及,提及,1,"吓,安人,他夫妻见面,必有一番言语,你我到后堂闲话。(孟明时、孟夫人同下。)",pdf_01000000__01005010___9c2a4af4c4__line__000127,mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,5,【第六场】,功曹,朱衣神,同场共现,同场共现,1,（功曹、朱衣神同上，过场，同下。）,,stage_direction,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,6,【第七场】,堂役,奉茶,同场共现,同场共现,1,（堂役上，奉茶。）,,stage_direction,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟月华,王淑英,同场共现,同场共现,1,（孟月华、王淑英同上，〖吹打〗。）,,stage_direction,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,1,【第一场】,申嵩,二堂役,命令,命令,1,申嵩问应科行囊是否搬去，并吩咐开道贡院,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,王有道,孟月华,命令,命令,2,唤你们好好看守门户，我要入场会试,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,孟月华,王有道,协助,协助,2,奴家把盏，预贺高中,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,王淑英,王有道,协助,协助,1,这杯酒但愿你早跳龙门,pdf_01000000__01005010___9c2a4af4c4__line__000047,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,孟德禄,孟月华,命令,命令,2,员外、安人，说清明佳节，叫我来接你回去,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,孟月华,王淑英,命令,命令,2,你好生看守门户，我去去就来,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,2,【第二场】,王淑英,孟月华,协助,协助,1,嫂嫂放心，门户有我照应,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,4,【第四场】,孟月华,孟明时,协助,协助,1,月华安慰父亲无子之忧，承诺尽孝。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,4,【第四场】,孟月华,孟夫人,协助,协助,1,月华解释归家原因，母亲挽留。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,4,【第四场】,孟德禄,孟月华,劝阻,劝阻,1,德禄装病，阻止月华归家。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,4,【第四场】,孟月华,柳生春,旁观,旁观,2,月华与柳生春同避碑亭，互相警惕但未交谈。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,4,【第四场】,柳生春,孟月华,旁观,旁观,2,柳生春自思礼法，未越雷池。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,5,【第六场】,功曹,朱衣神,同盟,协助,1,一同过场,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,6,【第七场】,申嵩,四房官,命令,命令,1,申嵩令房官回房安歇,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,6,【第七场】,申嵩,堂役,命令,命令,1,申嵩令堂役将卷交付提调官,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,6,【第七场】,孟月华,王淑英,协助,协助,1,孟月华向王淑英解释昨夜之事,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,6,【第七场】,王淑英,孟月华,试探,试探,1,王淑英质疑孟月华与书生独处一夜,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,7,【第九场】,王有道,孟月华,对抗,对抗,5,王有道写休书，假称岳父母病重送妻回娘家,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,7,【第九场】,王淑英,王有道,汇报,汇报,3,王淑英告知王有道嫂嫂避雨御碑亭之事,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,7,【第九场】,王有道,王淑英,命令,命令,2,王有道要求王淑英闭口无言,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,7,【第九场】,孟月华,孟明时,汇报,汇报,3,孟月华向父母说明被休原因,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,7,【第九场】,孟明时,孟月华,协助,协助,2,孟明时安慰女儿，备酒消愁,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,申嵩,柳生春,询问,询问,3,申嵩问柳生春平生可有阴骘之事,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,柳生春,申嵩,汇报,汇报,3,柳生春讲述御碑亭避雨不欺暗室,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,王有道,柳生春,询问,询问,2,王有道问柳生春那妇人姓氏,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,王有道,申嵩,汇报,汇报,2,王有道说那妇人就是贱内，已将她休弃,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,申嵩,王有道,劝阻,劝阻,3,申嵩说贤契差矣，劝其接回令正,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,8,【第十一场】,柳生春,王有道,协助,协助,2,柳生春与二进士同劝王有道接回妻子,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,9,【第十二场】,孟德禄,王有道,评价,评价,1,王有道丧天良无有报应,pdf_01000000__01005010___9c2a4af4c4__line__000121,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,孟月华,劝阻,劝阻,3,王有道唱‘娘子吓，世间万事皆原谅’等句，赔罪求和。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟月华,王有道,对抗,对抗,2,孟月华唱‘负义王魁比你强’，表达怨恨。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,王有道,柳生春,提议,提议,3,王有道说‘欲与年兄永结丝罗’，提议将妹许配。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,柳生春,王有道,协助,协助,2,柳生春接受婚事，与王淑英成婚。,,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,10,【第十三场】,孟明时,王有道,协助,协助,1,孟明时送孟月华回王家，并退至后堂。,,llm,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,孙尚香,侍儿,对话/应答,对话,5,两廊摆设枪刀剑戟。,pdf_01000000__01005011___ce48065512__line__000037,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,侍儿,孙尚香,对话/应答,对话,5,摆设已毕。,pdf_01000000__01005011___ce48065512__line__000043,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,孙尚香,刘备,对话/应答,对话,7,等贵人到来。不问便罢；倘若问起，尔就说我家皇姑好武，摆列枪刀与为迎接宾客之理。伺候了。,pdf_01000000__01005011___ce48065512__line__000045,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,刘备,侍儿,对话/应答,对话,4,"挂红彩铺地毡甚是气旺,皇宫院与黎民大不一般。行来在宫门外用目观看,两廊下排剑戟孤躬胆寒。",pdf_01000000__01005011___ce48065512__line__000049,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,侍儿,刘备,对话/应答,对话,4,与贵人叩喜。,pdf_01000000__01005011___ce48065512__line__000049,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,1,【第一场】,刘备,孙尚香,对话/应答,对话,6,"我这里走上前把礼来见,有孤躬把来路细对你言。",pdf_01000000__01005011___ce48065512__line__000049,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,徐盛,对话/应答,对话,5,"一扣玉带,紧束腰,照遂江南。",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,徐盛,周瑜,对话/应答,对话,5,参见都督。,pdf_01000000__01005011___ce48065512__line__000053；pdf_01000000__01005011___ce48065512__line__000293,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,丁奉,对话/应答,对话,1,"站下。丁奉、徐盛,命你二人探听刘备之事如何?",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,丁奉,徐盛,对话/应答,对话,1,都督容禀:,pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,徐盛,丁奉,对话/应答,对话,1,"吴侯差人问消息,为的荆州那是非。",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,丁奉,周瑜,对话/应答,对话,1,"国太恨天又怨地,叫声都督拿主意。",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,赵云,对话/应答,对话,1,"汉刘备过江来令人可恨,诸葛亮他本是惹祸根源。心儿里恨诸葛恼恨曹操,何日里杀关、张才把气消。",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,赵云,刘备,对话/应答,对话,8,"“青铜宴月出王庄,假报曹操夺荆州,君臣若不离虎口,成恐学了楚霸王。”",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,刘备,赵云,对话/应答,对话,7,"孤躬招亲在江东,事付南阳诸葛公。舍身才把牡丹戏,胜似王母斗牛宫。俺刘备。过江以来,孙权与我起盖新府。每日弹唱歌舞,好不美哉人也。正是:天上神仙府,人间宰相家。要",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,刘备,孙尚香,对话/应答,对话,4,咱走。,pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,孙尚香,刘备,对话/应答,对话,4,"呀啐!什么人大胆闯进门宫,口称“主公”?",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,赵云,孙尚香,对话/应答,对话,1,"有赵云在宫院双膝跪落,请主母近前来细听我说:望主母你那里搭救于我,搭救我君臣们逃出网罗。",pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,孙尚香,赵云,对话/应答,对话,1,随夫逃走礼当然。,pdf_01000000__01005011___ce48065512__line__000053,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,刘备,命令/请求,命令,2,"站下。丁奉、徐盛,命你二人探听刘备之事如何?",pdf_01000000__01005011___ce48065512__line__000053,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,刘备,提及,提及,1,"听你二人之言,莫非刘备在江南招亲么?",pdf_01000000__01005011___ce48065512__line__000053,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,周瑜,诸葛亮,命令/请求,命令,1,"汉刘备过江来令人可恨,诸葛亮他本是惹祸根源。心儿里恨诸葛恼恨曹操,何日里杀关、张才把气消。",pdf_01000000__01005011___ce48065512__line__000053,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,2,【第二场】,刘备,赵云,提及,提及,1,他、他是我四弟赵云。,pdf_01000000__01005011___ce48065512__line__000053,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,3,【第五场】,诸葛亮,张飞,对话/应答,对话,6,"家住南阳卧龙居,神机妙算鬼神惊。未出茅庐三分定,辅汉诸葛字孔明。",pdf_01000000__01005011___ce48065512__line__000057,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,3,【第五场】,张飞,诸葛亮,对话/应答,对话,6,"心中恼恨诸葛亮,作事不与某商量。怒气不息宝帐闯,快快还我大兄王!",pdf_01000000__01005011___ce48065512__line__000057,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,3,【第五场】,张飞,诸葛亮,提及,提及,1,"心中恼恨诸葛亮,作事不与某商量。怒气不息宝帐闯,快快还我大兄王!",pdf_01000000__01005011___ce48065512__line__000057,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,3,【第五场】,诸葛亮,周瑜,命令/请求,命令,1,"三千岁听令:命你带领三千人马。埋伏在芦花荡,等候周瑜到来,只拿不杀。",pdf_01000000__01005011___ce48065512__line__000057,mention,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,5,【第七场】,赵云,刘备,对话/应答,对话,3,"准备金马蹬,即刻便登程。",pdf_01000000__01005011___ce48065512__line__000067,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,5,【第七场】,刘备,孙尚香,对话/应答,对话,2,大事安排定，,pdf_01000000__01005011___ce48065512__line__000071,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,5,【第七场】,孙尚香,赵云,对话/应答,对话,2,即刻离江东。,pdf_01000000__01005011___ce48065512__line__000075,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,5,【第七场】,刘备,赵云,对话/应答,对话,1,"四弟准备车马,可曾齐备?",pdf_01000000__01005011___ce48065512__line__000075,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,徐盛,丁奉,对话/应答,对话,1,请了。,pdf_01000000__01005011___ce48065512__line__000085；pdf_01000000__01005011___ce48065512__line__000149；pdf_01000000__01005011___ce48065512__line__000209,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,丁奉,刘备,对话/应答,对话,1,奉了都督将令，追赶刘备。一言未尽，刘备、皇姑来也。,pdf_01000000__01005011___ce48065512__line__000087,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,刘备,孙尚香,对话/应答,对话,3,"好比笼中鸟,插翅腾了空。",pdf_01000000__01005011___ce48065512__line__000091,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,孙尚香,赵云,对话/应答,对话,3,"一路飞彩凤,金锁走蛟龙。",pdf_01000000__01005011___ce48065512__line__000091,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,赵云,徐盛,对话/应答,对话,4,"为臣枪马在,哪怕百万兵。",pdf_01000000__01005011___ce48065512__line__000091,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,徐盛,刘备,对话/应答,对话,1,看枪！,pdf_01000000__01005011___ce48065512__line__000095；pdf_01000000__01005011___ce48065512__line__000115,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,刘备,赵云,对话/应答,对话,1,四弟，那边有徐盛、丁奉，在前拦路。这便如何是好？,pdf_01000000__01005011___ce48065512__line__000097,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,赵云,刘备,对话/应答,对话,1,主公不必惊慌，临行之时，先生赐我三道锦囊。为臣看过二道，打开三道一看，便知明白。,pdf_01000000__01005011___ce48065512__line__000099,adjacency,
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,6,【第八场】,孙尚香,徐盛,对话/应答,对话,3,贵人不必惊慌，我既随你前去，慢说退兵，就是刀山，我也敢闯。,pdf_01000000__01005011___ce48065512__line__000109,adjacency,
