doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,喜剧,身份伪装,1,【第三场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,悲情,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,悲情,离散,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,悲情,身份错位,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,情爱,身份错位,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,权谋,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,离散,身份伪装,1,【第三场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,离散,身份错位,1,【第二场】,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,公案,2,【第二场】,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,亲情,身份确认,1,【第二场】,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,公案,身份确认,1,【第二场】,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,出行,官场,1,【第一场】,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,离散,2,【第一场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,权力转换,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,贞节考验,1,【第一场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,亲情,身份确认,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,忠义,权力转换,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,忠义,身份确认,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,权力转换,身份确认,1,【第二场】,scene_cooccurrence
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,离散,贞节考验,1,【第一场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,使命,悲情,2,【第一场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,使命,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,使命,牺牲,1,【第二场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,忠义,悲情,1,【第二场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,忠义,牺牲,1,【第二场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,悲情,牺牲,1,【第二场】,scene_cooccurrence
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,使命,1,【第四场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,养子不孝,1,【第一场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,希望与绝望,1,【第四场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,离散,1,【第三场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,科举,1,【第二场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,亲情,老年孤独,1,【第一场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,使命,希望与绝望,1,【第四场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,养子不孝,忠义,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,养子不孝,悲情,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,养子不孝,老年孤独,1,【第一场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,养子不孝,贫富悬殊,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,因果报应,天理昭彰,1,【第六场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,因果报应,忠义,1,【第六场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,天理昭彰,忠义,1,【第六场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,忠义,悲情,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,忠义,情爱,1,【第三场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,忠义,离散,1,【第三场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,忠义,贫富悬殊,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,悲情,贫富悬殊,1,【第五场】,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,情爱,离散,1,【第三场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,忠义,2,【第四场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,忠义,权力博弈,2,【第三场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,权力博弈,1,【第四场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,权谋,1,【第五场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,岁月,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,岁月,重逢,1,【第二场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,忠义,情爱,1,【第三场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,忠义,权力与服从,1,【第一场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,忠义,权谋,1,【第五场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,情爱,权力博弈,1,【第三场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,情爱,重逢,1,【第二场】,scene_cooccurrence
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,公案,2,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,司法不公,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,亲情,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,使命,公案,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,使命,天象示警,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,使命,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,司法不公,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,天象示警,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,公案,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,司法不公,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,天象示警,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,公案,离散,1,序幕/前置内容,scene_cooccurrence
