doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,conflict_stage,scene_function,tension_level,tension_norm,dialogue_density,lyric_density,speech_density,narrative_turning_point,is_climax,derived_by
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__012,12,【第十四场】,高潮,高潮,5,1.0,2.3333,0.0,2.3333,李密与王伯党发现身处绝境断密涧，随即被李世民下令射杀，冲突达到顶点并终结。,1,scene_metrics
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__001,1,【第一场】,铺垫,引子,1,0.5,0.125,0.0,0.125,无转折，仅为情绪铺垫,1,scene_metrics
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__002,2,【第二场】,铺垫,过渡,1,0.5,0.5,0.0,0.5,无转折，为出征前的例行准备,1,scene_metrics
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__003,3,【第三场】,铺垫,铺垫,1,0.5,1.5833,0.0,1.5833,李克用因梦兆决定前往飞虎岗，剧情转向寻访铁石星。,1,scene_metrics
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__004,4,【第四场】,发展,推进,2,1.0,1.2308,1.3846,2.6154,安敬思被收为义子，身份转变，从猎户成为李克用麾下太保。,1,scene_metrics
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__001,1,【第一场】,铺垫,引子,1,0.3333,1.9167,0.0,1.9167,苏三得知发配消息，情绪由愁转喜，为后续行程铺垫。,0,scene_metrics
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__002,2,【第二场】,过渡,过渡,1,0.3333,0.8333,0.0,0.8333,无重大转折，为过渡性场景。,0,scene_metrics
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__003,3,【第三场】,发展,推进,3,1.0,3.5652,0.2174,3.7826,苏三失言说洪桐县无好人，激怒张公道，后道歉挽回，关系缓和。,1,scene_metrics
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__001,1,【第一场】,发展,推进,2,0.5,6.0,1.0,7.0,相公从相思苦闷转为得知小姐心意，剧情由单相思转向双向互动。,0,scene_metrics
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__002,2,【第二场】,发展,推进,3,0.75,3.95,0.2,4.15,翠香从拒绝到暗示索要‘外’，相公领悟并接受，关系从主仆协助转为私情同盟。,1,scene_metrics
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__003,3,【第三场】,冲突,高潮,4,1.0,16.1111,0.7778,16.8889,老夫人突然返回并发现相公，冲突升级,1,scene_metrics
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__001,1,【第一场】,铺垫,引子,1,0.25,0.1,0.0,0.1,无转折，为后续冲突做铺垫,0,scene_metrics
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__002,2,【第二场】,发展,推进,4,1.0,3.8125,0.0,3.8125,周凤英从杀意转为爱慕，李氏提亲引发新冲突,1,scene_metrics
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__003,3,【第三场】,冲突,反转,4,1.0,1.7895,0.0526,1.8421,周凤英发现罗雁女性身份，冲突升级，赵美容提出解决方案,1,scene_metrics
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__001,1,【第一场】,铺垫,引子,1,0.3333,0.0,0.0,0.0,无显著转折,0,scene_metrics
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__002,2,【第二场】,发展,推进,3,1.0,3.1538,0.0,3.1538,夫妻通过问答确认彼此身份，从陌生到相认,1,scene_metrics
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__001,1,【第一场】,铺垫,铺垫,3,0.75,14.5,2.875,17.375,薛平贵决定调戏试探王宝钏贞节，为后续冲突埋下伏笔,1,scene_metrics
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__002,2,【第二场】,高潮,高潮,4,1.0,5.5455,1.3636,6.9091,薛平贵展示番王宝，身份确认后王宝钏讨封，关系从怀疑转为臣服,1,scene_metrics
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__001,1,【第一场】,铺垫,引子,3,0.75,0.3542,0.0,0.3542,渔父以梦兆歌暗示伍员身份，为后续信任建立伏笔,1,scene_metrics
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__002,2,【第二场】,发展,推进,4,1.0,0.5652,0.3043,0.8696,浣纱女投水自尽，将伍员推向更深的道德困境与复仇决心,1,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__001,1,【第一场】,冲突,对峙,4,0.8,0.8113,0.0,0.8113,无重大转折，但冲突从相互埋怨转向共同思念，情感升级。,1,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__002,2,【第二场】,铺垫,引子,1,0.2,0.125,0.0,0.125,无转折，仅为事件引入,0,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__003,3,【第三场】,铺垫,引子,1,0.2,0.0,0.0,0.0,无,0,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__004,4,【第四场】,发展,推进,3,0.6,7.9,0.0,7.9,周小义提供关键信息，使二老从绝望转向希望，推动后续认子行动。,0,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__005,5,【第五场】,高潮,高潮,5,1.0,1.7222,0.0,1.7222,张继保拒不认亲，导致养父母双双碰死，冲突达到顶点并引发悲剧结局,1,scene_metrics
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__006,6,【第六场】,高潮,高潮,5,1.0,0.1429,0.0,0.1429,张继保被雷击毙，恶人终得恶报，因果报应达成,1,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__001,1,【第一场】,铺垫,引子,2,0.5,1.625,0.0,1.625,李克用因旧怨追回将令，为后续程敬思劝说出兵埋下伏笔,0,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__002,2,【第二场】,铺垫,引子,1,0.25,3.25,0.0,3.25,无显著转折，仅为情感铺垫,0,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__003,3,【第三场】,冲突,对峙,4,1.0,2.8,3.3,6.1,程敬思以圣旨相逼，李克用压旨拒兵，冲突升级；程敬思求情救李嗣源，关系缓和。,1,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__004,4,【第四场】,发展,推进,3,0.75,1.5,0.8333,2.3333,王娘们得知程恩官到来，决定介入，为后续发兵埋下转折。,1,scene_metrics
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__005,5,【第五场】,冲突,推进,4,1.0,5.8571,3.2857,9.1429,李克用三次拒绝发兵后，二位王娘夺令箭直接下令，迫使李克用改变态度，冲突升级并解决,1,scene_metrics
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__001,1,【第一场】,发展,推进,4,0.8,3.3,0.2,3.5,禁婆从索贿打骂转为同情倾听，并透露斩首消息，冲突升级,1,scene_metrics
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__002,2,【第二场】,高潮,高潮,5,1.0,1.9048,0.0,1.9048,六月飞雪引发窦太师干预，窦娥从死刑转为发回重审，命运出现转折。,1,scene_metrics
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__001,1,【第一场】,铺垫,引子,2,0.5,0.3333,0.0,0.3333,无重大转折，为后续托梦情节做铺垫,0,scene_metrics
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__002,2,【第二场】,发展,推进,4,1.0,0.8148,0.0,0.8148,武姜与亡子鬼魂相见，揭示共叔段悔恨及母子永隔的悲剧，情感冲突升级。,1,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__001,1,【第一场】,铺垫,引子,1,0.25,0.75,0.0,0.75,无转折，为后续科举情节做铺垫,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__002,2,【第二场】,铺垫,铺垫,1,0.25,6.25,4.5,10.75,孟月华决定回娘家祭祖，留下王淑英独守门户，为后续冲突埋下伏笔,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__003,3,【第三场】,过渡,引子,1,0.25,0.0,0.0,0.0,无,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__004,4,【第四场】,发展,推进,3,0.75,2.9,0.8,3.7,月华独行遇雨，与陌生男子共处碑亭，为后续误会埋下伏笔。,1,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__005,5,【第六场】,铺垫,过渡,1,0.25,0.0,0.0,0.0,无转折，仅为过渡性场景,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__006,6,【第七场】,发展,推进,3,0.75,1.125,0.075,1.2,申嵩因鬼神点掇而取中文章较弱的考生，埋下后续情节伏笔；王淑英对孟月华的怀疑升级，为冲突做铺垫。,1,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__007,7,【第九场】,冲突,推进,4,1.0,17.75,2.0,19.75,王有道因猜忌休妻，导致夫妻分离，为后续剧情埋下伏笔。,1,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__008,8,【第十一场】,转折,反转,4,1.0,9.0,0.0,9.0,王有道发现被休妻子实为贤德烈女，从疑心转向悔悟，剧情发生重大转折。,1,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__009,9,【第十二场】,发展,推进,2,0.5,0.0,0.1667,0.1667,无转折，但强化了观众对王有道行为的负面评价,0,scene_metrics
pdf_01000000__01005010___9c2a4af4c4,御碑亭,01000000,1000000,《戏考》,《戏考》（1000000）,01005010,御碑亭,pdf_01000000__01005010___9c2a4af4c4__scene__010,10,【第十三场】,收束,收束,2,0.5,1.0,0.16,1.16,夫妻关系由破裂转向和好，并促成柳生春与王淑英的婚事。,0,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__001,1,【第一场】,发展,推进,3,0.75,1.3636,0.2273,1.5909,刘备向孙尚香坦白孙权与周瑜的计谋，孙尚香承诺相助，二人关系从试探转向合作。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__002,2,【第二场】,发展,推进,4,1.0,10.0,1.0,11.0,孙尚香从怀疑到决定协助刘备逃走，关系转变。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__003,3,【第五场】,发展,推进,4,1.0,3.5,0.5,4.0,张飞从愤怒转向接受命令，冲突化解并转向行动,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__004,4,【第六场】,过渡,过渡,1,0.25,0.0,0.0,0.0,无,0,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__005,5,【第七场】,过渡,过渡,2,0.5,0.625,0.0,0.625,无显著转折，为离开江东的过渡场景,0,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__006,6,【第八场】,冲突,对峙,4,1.0,0.5741,0.037,0.6111,孙尚香以皇姑身份和母命祭祖为由，成功压制吴将，使追兵放弃拦截,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__007,7,【第九场】,发展,推进,3,0.75,0.2059,0.0294,0.2353,无转折，为追赶行动的延续,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__008,8,【第十场】,高潮,对峙,4,1.0,1.2778,0.1111,1.3889,孙尚香以身份和言辞迫使追兵退让，刘备脱险，周瑜计划受挫。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__009,9,【第十一场】,发展,推进,4,1.0,0.2326,0.0116,0.2442,冲突升级：蒋钦带来尚方宝剑，追杀命令从追赶变为斩杀，目标明确。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__010,10,【第十二场】,收束,收束,3,0.75,0.1667,0.0,0.1667,无转折，为前场冲突的收束。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__011,11,【第十三场】,收束,收束,3,0.75,0.6667,0.0,0.6667,诸葛亮以言辞化解直接冲突，八将放箭后撤退，未造成实质伤害,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__012,12,【第十四场】,收束,收束,2,0.5,1.0,0.0,1.0,无转折，为事件收束。,0,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__013,13,【第十五场】,发展,推进,4,1.0,0.875,0.0,0.875,周瑜得知刘备逃脱，冲突升级，决定亲自追赶。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__014,14,【第十六场】,高潮,高潮,4,1.0,0.3684,0.0,0.3684,周瑜计策彻底失败，被张飞公开羞辱，冲突达到顶点后收束。,1,scene_metrics
pdf_01000000__01005011___ce48065512,回荆州,01000000,1000000,《戏考》,《戏考》（1000000）,01005011,回荆州,pdf_01000000__01005011___ce48065512__scene__015,15,【第十七场】,收束,收束,1,0.25,5.0,0.0,5.0,无重大转折，为事件收束。,0,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__000,0,序幕/前置内容,铺垫,引子,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__001,1,【第一场】,发展,推进,3,0.6,3.5,0.5,4.0,崔杼从试探转为直接追杀，冲突升级,0,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__002,2,【第二场】,过渡,过渡,0,0.0,0.0,0.0,0.0,,0,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__003,3,【第三场】,发展,推进,3,0.6,3.3333,0.0,3.3333,齐王从听信谗言到决定探病，冲突由言语转向行动。,0,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__004,4,【第四场】,高潮,高潮,5,1.0,1.5588,0.1471,1.7059,崔杼从装病试探到亲眼目睹棠姜与齐王调情，冲突升级为直接对峙。,1,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__005,5,【第六场】,高潮,高潮,5,1.0,0.2,0.0,0.2,崔杼决断并执行对棠姜的杀戮，冲突升级至不可逆转的结局,1,scene_metrics
pdf_01000000__01005012___3a15b05878,海潮珠,01000000,1000000,《戏考》,《戏考》（1000000）,01005012,海潮珠,pdf_01000000__01005012___3a15b05878__scene__006,6,【第七场】,转折,推进,4,0.8,0.3429,0.0,0.3429,崔杼从杀太监转向决定保幼主登基，大夫承诺担当，形成同盟,1,scene_metrics
