doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,2,【第二场】,【第二场】,夫妻重逢,亲情,1,王宝钏；薛平贵,王宝钏与薛平贵在寒窑前相认，薛平贵展示番王宝并透露已娶代战，王宝钏讨封后夫妻重归于好。,llm
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,2,【第二场】,【第二场】,身份确认,身份确认,1,王宝钏；薛平贵,王宝钏与薛平贵在寒窑前相认，薛平贵展示番王宝并透露已娶代战，王宝钏讨封后夫妻重归于好。,llm
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,2,【第二场】,【第二场】,权力转换,权力转换,1,王宝钏；薛平贵,王宝钏与薛平贵在寒窑前相认，薛平贵展示番王宝并透露已娶代战，王宝钏讨封后夫妻重归于好。,llm
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,2,【第二场】,【第二场】,忠贞与考验,忠义,1,王宝钏；薛平贵,王宝钏与薛平贵在寒窑前相认，薛平贵展示番王宝并透露已娶代战，王宝钏讨封后夫妻重归于好。,llm
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,1,【第一场】,【第一场】,逃亡,悲情,1,伍员；渔父,伍员被追兵所迫，至江边遇渔父。渔父本不渡人，因伍员自称被难而相助。渔父以梦兆歌暗示伍员不凡，伍员谨慎未敢直言身份。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,1,【第一场】,【第一场】,信任,使命,1,伍员；渔父,伍员被追兵所迫，至江边遇渔父。渔父本不渡人，因伍员自称被难而相助。渔父以梦兆歌暗示伍员不凡，伍员谨慎未敢直言身份。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,2,【第二场】,【第二场】,恩义,忠义,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,2,【第二场】,【第二场】,牺牲,牺牲,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,2,【第二场】,【第二场】,逃亡,悲情,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,2,【第二场】,【第二场】,信任,使命,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,1,【第一场】,【第一场】,养子不孝,养子不孝,1,周氏；张元秀,张元秀与周氏因养子张继保被赶走而互相埋怨争吵，后共同思念儿子，在清风亭方向遥望悲泣，最终相互搀扶回家。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,1,【第一场】,【第一场】,老年孤独,老年孤独,1,周氏；张元秀,张元秀与周氏因养子张继保被赶走而互相埋怨争吵，后共同思念儿子，在清风亭方向遥望悲泣，最终相互搀扶回家。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,1,【第一场】,【第一场】,夫妻矛盾,亲情,1,周氏；张元秀,张元秀与周氏因养子张继保被赶走而互相埋怨争吵，后共同思念儿子，在清风亭方向遥望悲泣，最终相互搀扶回家。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,2,【第二场】,【第二场】,家庭,亲情,1,周桂英；薛荣,薛荣与周桂英同上，薛荣念白提及儿子赴考，为后续剧情铺垫。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,2,【第二场】,【第二场】,科举,科举,1,周桂英；薛荣,薛荣与周桂英同上，薛荣念白提及儿子赴考，为后续剧情铺垫。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,4,【第四场】,【第四场】,亲情,亲情,1,周小义；周氏；张元秀,张元秀与周氏乞讨至清风亭，遇周小义告知新科状元似张继保，二老重燃希望，决定前往认子。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,4,【第四场】,【第四场】,希望与绝望,希望与绝望,1,周小义；周氏；张元秀,张元秀与周氏乞讨至清风亭，遇周小义告知新科状元似张继保，二老重燃希望，决定前往认子。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,4,【第四场】,【第四场】,命运转折,使命,1,周小义；周氏；张元秀,张元秀与周氏乞讨至清风亭，遇周小义告知新科状元似张继保，二老重燃希望，决定前往认子。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,5,【第五场】,【第五场】,忘恩负义,忠义,1,周小义；周氏；张元秀；张继保；青袍甲,张元秀与周氏在清风亭认子，张继保不认养父母，反将二老赶走，最终张元秀夫妇悲愤碰死，张继保命人草席裹尸。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,5,【第五场】,【第五场】,养子不孝,养子不孝,1,周小义；周氏；张元秀；张继保；青袍甲,张元秀与周氏在清风亭认子，张继保不认养父母，反将二老赶走，最终张元秀夫妇悲愤碰死，张继保命人草席裹尸。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,5,【第五场】,【第五场】,贫富悬殊,贫富悬殊,1,周小义；周氏；张元秀；张继保；青袍甲,张元秀与周氏在清风亭认子，张继保不认养父母，反将二老赶走，最终张元秀夫妇悲愤碰死，张继保命人草席裹尸。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,5,【第五场】,【第五场】,悲剧命运,悲情,1,周小义；周氏；张元秀；张继保；青袍甲,张元秀与周氏在清风亭认子，张继保不认养父母，反将二老赶走，最终张元秀夫妇悲愤碰死，张继保命人草席裹尸。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,6,【第六场】,【第六场】,因果报应,因果报应,1,周小义；张继保；雷祖；雷神,雷祖率雷将、闪将追打张继保，将其打死。周小义被雷声惊吓而退。雷祖命将尸拖至荒郊，回复玉帝。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,6,【第六场】,【第六场】,天理昭彰,天理昭彰,1,周小义；张继保；雷祖；雷神,雷祖率雷将、闪将追打张继保，将其打死。周小义被雷声惊吓而退。雷祖命将尸拖至荒郊，回复玉帝。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,6,【第六场】,【第六场】,正义惩罚,忠义,1,周小义；张继保；雷祖；雷神,雷祖率雷将、闪将追打张继保，将其打死。周小义被雷声惊吓而退。雷祖命将尸拖至荒郊，回复玉帝。,llm
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《天雷报》 （一名：《清风亭》）,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《天雷报》 （一名：《清风亭》）,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《天雷报》 （一名：《清风亭》）,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《天雷报》 （一名：《清风亭》）,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,3,【第三场】,【第三场】,忠义,忠义,1,周小义,周小义上场，本场为简短过场，无具体情节推进，仅作为角色登场。,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,3,【第三场】,【第三场】,亲情,亲情,1,周小义,周小义上场，本场为简短过场，无具体情节推进，仅作为角色登场。,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,3,【第三场】,【第三场】,情爱,情爱,1,周小义,周小义上场，本场为简短过场，无具体情节推进，仅作为角色登场。,keyword
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,3,【第三场】,【第三场】,离散,离散,1,周小义,周小义上场，本场为简短过场，无具体情节推进，仅作为角色登场。,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,1,【第一场】,【第一场】,忠义与私怨,忠义,1,李克用；李嗣源,李嗣源报告黄巢造反、唐王被赶至西岐，李克用先下令兴唐灭巢，后因旧怨追回将令，得知程敬思到来后摆队相迎。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,1,【第一场】,【第一场】,权力与服从,权力与服从,1,李克用；李嗣源,李嗣源报告黄巢造反、唐王被赶至西岐，李克用先下令兴唐灭巢，后因旧怨追回将令，得知程敬思到来后摆队相迎。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,2,【第二场】,【第二场】,重逢,重逢,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,2,【第二场】,【第二场】,情谊,情爱,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,2,【第二场】,【第二场】,岁月,岁月,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,3,【第三场】,【第三场】,忠义,忠义,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,3,【第三场】,【第三场】,权力博弈,权力博弈,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,3,【第三场】,【第三场】,恩情与利益,情爱,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,4,【第四场】,【第四场】,忠义,忠义,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,4,【第四场】,【第四场】,亲情,亲情,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,4,【第四场】,【第四场】,权力博弈,权力博弈,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,5,【第五场】,【第五场】,忠义救主,忠义,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,5,【第五场】,【第五场】,夫妻权力博弈,亲情,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,5,【第五场】,【第五场】,权谋与妥协,权谋,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《沙陀国》,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,1,【第一场】,【第一场】,冤屈,公案,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,1,【第一场】,【第一场】,贫苦,贫苦,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,1,【第一场】,【第一场】,亲情,亲情,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,1,【第一场】,【第一场】,司法不公,司法不公,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,2,【第二场】,【第二场】,冤屈,公案,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,2,【第二场】,【第二场】,天象示警,天象示警,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,2,【第二场】,【第二场】,孝道,孝道,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,2,【第二场】,【第二场】,命运转折,使命,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《二进宫》 （一名：《击宫门》）,keyword
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《二进宫》 （一名：《击宫门》）,keyword
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《二进宫》 （一名：《击宫门》）,keyword
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《二进宫》 （一名：《击宫门》）,keyword
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《玉堂春》 （一名：《三堂会审》）,keyword
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《玉堂春》 （一名：《三堂会审》）,keyword
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《玉堂春》 （一名：《三堂会审》）,keyword
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《玉堂春》 （一名：《三堂会审》）,keyword
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《玉堂春》 （一名：《三堂会审》）,keyword
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,1,【第一场】,【第一场】,孝道,孝道,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,1,【第一场】,【第一场】,溺爱之害,情爱,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,1,【第一场】,【第一场】,生死离别,悲情,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,2,【第二场】,【第二场】,母子亲情,亲情,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,2,【第二场】,【第二场】,悔恨与遗憾,悔恨与遗憾,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
