doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,王振,中军,命令,17,命令；对话,你到营门口料理料理，瞧瞧有人投军没有,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,安太,中军,对话,16,,"头带红一缨,假充营里兵。大炮一声响,三天难做声。",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,中军,安太,对话,13,,哇!投军吃粮的么?,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,王振,安太,评价,13,对话；评价,哈哈哈，好算一能,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,安太,王振,汇报,12,对话；汇报,我叫安太，会十九般武艺,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,龙套,中军,对话,10,,有。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,中军,龙套,对话,8,,广西。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,王振,秦洪,评价,7,对话；礼节/隶属；评价,王振说秦洪好造化，犯罪有忠孝王求情,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,众人,安太,对话,6,,"吠,怎么朝上打?",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,金鳌,秦季龙,提及,6,对话；投降；提及,且住。秦季龙前来讨战，岂容猖狂。众番儿！,mention,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,中军,秦季龙,命令,5,命令；对话,千岁有命，令后营都府，监斩福建运粮官,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,安太,众人,对话,5,,"是,照枪。",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦洪,王振,协助,5,协助；对话,秦洪让秦季龙拜王振为义父,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,中军,汇报,4,对话；汇报,是。,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,金鳌,对抗,4,对抗；对话,秦季龙讨战，与金鳌开打,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦洪,中军,汇报,4,对话；汇报,秦洪求见中军，自称福建运粮官,llm,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,中军,秦洪,对话,3,,中军交令。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,众人,中军,对话,3,,未到。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,王振,众人,对话,3,,"也罢。念尔投军一场,赏你一名火头军。",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,中军,众人,对话,2,,福建。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,王振,龙套,对话,2,,广东。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,众人,同场共现,2,,（众人同下，金鳌带马，走圆场，会阵，秦季龙上。）,stage_direction,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,众人,王振,对话,1,,未到。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,刀斧手,秦洪,对话,1,,"这一犯官,家住哪里,姓字名谁?典刑之后,也好收你尸首。",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,四番将,手,同场共现,1,,（金鳌上，四番将、手下同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,报子,秦季龙,提及,1,,启大王：秦季龙讨战。金鳌 （白） 再探。,mention,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,报子,金鳌,对话,1,,启大王：秦季龙讨战。金鳌 （白） 再探。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,刀斧手,对话,1,,"营中奉了千岁命,",adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,安太,对话,1,,是。,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,秦季龙,龙套,同场共现,1,,（秦季龙上，四龙套同上。）,stage_direction,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,金鳌,四番将,同场共现,1,,（金鳌上，四番将、手下同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,金鳌,手,同场共现,1,,（金鳌上，四番将、手下同上。〖点绛唇〗。）,stage_direction,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,金鳌,报子,对话,1,,泰岱山高沧海波，雪亮锋刃不用磨。鲸吞志气从云起，要夺锦绣旧山河。（白） 孤，金鳌是也。威镇海口，自立为王。领就雄兵百万，战将千员，欲夺中原江山，享受无疆之福。曾,adjacency,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,金鳌,王振,提及,1,,"你讲你朝天心顺,孤家也是一国王。回营快对王振讲,叫他早早来投降。",mention,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,龙套,秦季龙,同场共现,1,,（秦季龙上，四龙套同上。）,stage_direction,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,李密,汇报,58,劝阻；同场共现；对抗；对话；提及；汇报,伯党交令，言追赶不上徐勣、魏征。,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李密,王伯党,对抗,57,协助；对抗；对话；评价,李密反斥王伯党‘人心不足蛇吞象’，并打马先行。,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,王伯党,对抗,22,劝阻；对抗；对话；提及,李世民下令乱箭射死王伯党,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,李世民,汇报,21,协助；对抗；对话；汇报,为臣拾得箭雁，特来献上,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,李密,对抗,15,命令；对抗；对话；提及,"众将官,将李密尸首打下山岗,王伯井玉葬。人马回朝交旨。",llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,李渊,汇报,15,劝阻；对话；提议；汇报,儿臣未曾打得飞禽走兽，收来二家贤臣,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李渊,李密,命令,13,命令；对话；提及；评价,"寡人有旨:命河阳公主招赘魏国公李密,即刻梳妆,傧相赞礼,退班。",llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李密,河阳公主,对抗,12,对抗；对话,河阳公主被杀死。,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李渊,李世民,对话,9,,皇儿平身。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,河阳公主,李密,对话,7,,驸马请坐。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李渊,王伯党,命令,4,命令；对话,暂住李密门下。日后有功，自有封赠,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,殷开山,李世民,汇报,4,对话；汇报,殷开山报告李密、王伯党被射死,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,李渊,汇报,4,对话；汇报,一臣不事二主，情愿服侍李密,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李密,李世民,汇报,3,对话；汇报,有罪的李密我来叩见圣明君,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李密,李渊,提及,3,对话；提及,"李渊也曾掌大唐,他本是真龙下天堂。",mention,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,龙套,同场共现,3,,（四白龙套同上，王伯党上。）,stage_direction,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,龙套,王伯党,同场共现,3,,（四白龙套同上，王伯党上。）,stage_direction,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,殷开山,命令,2,命令；对话,一同过场，暗示君臣同行,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,内侍,太监,对话,1,,秦王回朝。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,内侍,李世民,对话,1,,王勇挡道。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,大太监,宫女,对话,1,,驸马回宫。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,太监,内侍,对话,1,,领旨。万岁有旨:开放龙门。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,太监,李世民,对话,1,,随旨上殿。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,宫女,河阳公主,对话,1,,驸马回宫。,adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,刘洪基,命令,1,,一同过场，暗示君臣同行,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,段之贤,命令,1,,一同过场，暗示君臣同行,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,河阳公主,提及,1,,"启奏父皇:何不将河阳公主许配李密,招为东床驸马,反心自退。",mention,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李世民,马三保,命令,1,,一同过场，暗示君臣同行,llm,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李渊,太监,对话,1,,"河清海晏,五谷丰登。",adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,李渊,河阳公主,命令,1,,"寡人有旨:命河阳公主招赘魏国公李密,即刻梳妆,傧相赞礼,退班。",mention,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,殷开山,李密,对抗,1,,李密、王伯党射死。,mention,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,殷开山,王伯党,对抗,1,,李密、王伯党射死。,mention,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,河阳公主,大太监,对话,1,,"雨露似天才,夫荣妻贵堪偕。",adjacency,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,众人,同场共现,1,,（王伯党开打，众人同下。）,stage_direction,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,王伯党,内侍,对话,1,,王勇挡道。,adjacency,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,安敬思,收降,10,对话；提及；收降；改名,"安敬思改为李存孝,从今后休离孤的身旁。",llm_refined,0.95
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,安敬思,李克用,对话,9,对话；归顺,"耳旁忽听人喧嚷,想是猛虎吃了羊。",llm_refined,0.85
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,土地,李克用,协助,8,协助；对话,土地化身樵夫，引李克用去飞虎岗。,llm_refined,0.9
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,土地,命令,7,命令；对话,李克用命土地带路去飞虎岗。,llm_refined,0.9
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,龙套,同场共现,6,同场共现；对话,（李克用上，四将、四龙套同上。）,llm_refined,0.8
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,龙套,李克用,同场共现,6,同场共现；对话,（李克用上，四将、四龙套同上。）,llm_refined,0.8
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,四将,李克用,汇报,5,对话；汇报,四将同白：参见父王。人马可齐？俱已齐备。,llm_refined,0.85
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,四将,命令,5,命令；对话,李克用白：兵发郊外。,llm_refined,0.85
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,周德威,李克用,建议,4,对话；建议,"启父王:天差良将,自有良马。",llm_refined,0.8
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李嗣源,安敬思,试探,4,对话；试探,"父王一旁把话讲,讲两句大话唬儿郎。将身跳过小溪涧,父王唤你有话商量。",llm_refined,0.75
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,安敬思,龙套,对话,2,对话,"高峰叠翠人来往,青山绿水心欢畅。将身且把山岗上,清风拂面百花香。",llm_refined,0.6
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,周德威,对话,2,对话,"周将军,唐营之中,无有存孝的坐骑,如何是好?",llm_refined,0.7
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,李克用,李嗣源,对话,2,对话,"娃娃说话有志量,亚赛当年的张子房。回言便把太保叫,你把大话唬儿郎。",llm_refined,0.7
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,龙套,土地,对话,2,对话,"樵夫,我家大王唤你。",llm_refined,0.65
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,龙套,安敬思,对话,2,对话,醒来!,llm_refined,0.6
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,张公道,苏三,对抗,9,劝阻；协助；同场共现；告知；对抗；对话；提及,"苏三,衙门朝南开,一无高梁二无谷,有钱打的轻,无钱的打的重。无钱的你可别......",llm_refined,0.9
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,苏三,张公道,协助,8,协助；对话；评价,苏三请求张公道帮忙传信，张公道答应并安慰她。,llm_refined,0.85
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,张公道,狱官,汇报,4,劝阻；同场共现；对话；汇报,张公道回答去太原府发配，并提及文书。,llm_refined,0.8
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,狱官,张公道,命令,3,命令；对话,狱官让张公道过去，并吩咐带骡子。,llm_refined,0.85
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,张公道,禁子,命令,2,命令；对话,张公道命禁子提出苏三。,llm_refined,0.9
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,客人,张公道,对话,1,对话,"上南京去的人早走了,剩下上热八沟喇叭庙贩骆驼的。",llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,张公道,客人,对话,1,对话,"你不要哭,你哭我怪难过的,我去与你问问。咳。这里可有上南京去的人没有?",llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,狱官,苏三,同场共现,1,同场共现；对话,（狱官上。苏三、张公道同上。）,llm_refined,0.6
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,禁子,张公道,对话,1,对话,作什么?,llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,禁子,苏三,提及,1,对话；提及,苏三走动。,llm_refined,0.5
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,苏三,狱官,对话,1,对话,有。,llm_refined,0.6
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,翠香,相公,命令,10,协助；命令；对抗；对话；提及；试探,"在闺阁奉了姑娘命,她命我书馆下书来。将身儿来至在书馆外,尊一声相公开门来。",llm_refined,0.95
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,相公,翠香,命令,9,协助；命令；对话；提及,"你看这个丫头,我在书房好好的念书,被这丫头左一封书,右一封信,拿我请的来,弄得这个歹相。她家小姐生得这么好看。我将翠香哨将起来,叫她拿小姐背将出来,让我饱饱",llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,翠香,老夫人,对抗,5,劝阻；命令；对话；提及；礼节/隶属,"人家好容易把人请得来了。我说进来,她说出去。老夫人不在,待我来呼唬呼唬他。",llm_refined,0.8
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,老夫人,翠香,命令,4,同场共现；命令；对话；提及,开门来,llm_refined,0.85
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,小姐,翠香,命令,2,命令；对话；提及,小姐命翠香去请相公,llm_refined,0.85
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,相公,小姐,试探,2,命令；对话；提及；试探,"哦,你家小姐,命你下书来了?",llm_refined,0.75
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,相公,老夫人,提及,2,对话；提及,老夫人要在怎么样?,llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,翠香,小姐,命令,2,命令；对抗；对话；提及,"小姐不必说此话,翠香言来听分明:姑娘请回绣阁内,",llm_refined,0.8
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,小姐,相公,对抗,1,对抗；对话；提及,你是个哪家一秀才，你大胆闯进我的绣阁来,llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,小姐,老夫人,对话,1,对话,参见母亲。,llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,相公,翠香相公,对话,1,对话,"猛然间睁开了昏花眼,忽听门外有人言。强打精神开门望,是哪一个前来叫门,是哪一个前来叫门?",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,翠香相公,相公,命令,1,命令,"相公吓,好了。好了。那边厢来了个女天仙。小姑娘你请到书馆坐定,回过头来把门关。",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,翠香相公,翠香,对话,1,对话,"相公吓,好了。好了。那边厢来了个女天仙。小姑娘你请到书馆坐定,回过头来把门关。",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,老夫人,小姐,对话,1,对话,"罢了,坐下。儿的病体如何?",llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,老夫人,相公,对抗,1,对抗；对话,作错此事，真真岂有,llm_refined,0.85
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,李氏,罗雁,对抗,9,同场共现；对抗；对话；试探,谁是你的丈母娘,llm_refined,0.9
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,赵美容,罗雁,协助,9,协助；同场共现；对话,赵美容教导罗雁男子行走，并约定兄妹相称,llm_refined,0.95
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,周凤英,李氏,汇报,8,同场共现；对话；汇报,她是个女孩子,llm_refined,0.85
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,周凤英,罗雁,对抗,7,同场共现；对抗；对话；评价,骂声狂徒好大胆，假扮男子罪非常,llm_refined,0.9
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,李氏,周凤英,协助,7,协助；对话,李氏为女儿向罗雁提亲,llm_refined,0.9
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,周凤英,赵美容,对抗,6,对抗；对话,周凤英持刀欲杀赵美容，后因问名而停手,llm_refined,0.85
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,罗雁,李氏,对话,6,对话,正是。可有上房?,llm_refined,0.8
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,赵美容,周凤英,协助,6,协助；同场共现；对话,去到龙山，见了我家哥哥，有我承管,llm_refined,0.85
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,李氏,赵美容,对话,5,对话,你们可是兄妹二人?,llm_refined,0.8
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,罗雁,赵美容,对话,5,对话,小、小姐等着。,llm_refined,0.75
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,罗雁,周凤英,对话,4,对话,"我罗雁保定小姐来到店房,那妈妈将女儿与我为婚,时才拜了天地,入了洞房。",llm_refined,0.75
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,赵美容,李氏,同场共现,4,同场共现；对话,（阴阳师上，下。李氏请赵美容、罗雁、周凤英同上，拜天地。众人同下。众人同上，入洞房。赵美容、李氏同下。〖起初更鼓〗。）,llm_refined,0.7
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,众人,李氏,同场共现,1,同场共现,（阴阳师上，下。李氏请赵美容、罗雁、周凤英同上，拜天地。众人同下。众人同上，入洞房。赵美容、李氏同下。〖起初更鼓〗。）,llm_refined,0.5
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,众人,罗雁,同场共现,1,同场共现,（阴阳师上，下。李氏请赵美容、罗雁、周凤英同上，拜天地。众人同下。众人同上，入洞房。赵美容、李氏同下。〖起初更鼓〗。）,llm_refined,0.5
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,周凤英,众人,同场共现,1,同场共现,（阴阳师上，下。李氏请赵美容、罗雁、周凤英同上，拜天地。众人同下。众人同上，入洞房。赵美容、李氏同下。〖起初更鼓〗。）,llm_refined,0.5
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,赵美容,众人,同场共现,1,同场共现,（阴阳师上，下。李氏请赵美容、罗雁、周凤英同上，拜天地。众人同下。众人同上，入洞房。赵美容、李氏同下。〖起初更鼓〗。）,llm_refined,0.5
