doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,line_no,start_line,end_line,location,time_hint,main_event,dominant_action,summary,conflict_stage,tension_level,key_characters,theme_labels,scene_function,narrative_turning_point,characters_present,line_count,dialogue_count,lyric_count,dialogue_density,lyric_density,speech_density,stage_direction_count,narration_count,llm_error
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__009,9,【第十一场】,83,83,86,未明确,未明确,李世民与马三保、段之贤、刘洪基、殷开山一同过场。,过场行进,李世民与四位将领一同过场，显示军队调动或行进，为后续剧情铺垫。,过渡,1,李世民；马三保；段之贤；刘洪基；殷开山,战争；权力集结,过渡,无显著转折，仅为场景转换。,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__010,10,【第十二场】,87,87,96,野外,白天,李世民追赶并劝降王伯党，王伯党拒绝并开打。,劝降与拒绝,李密与王伯党逃亡途中遇李世民追赶，李世民劝王伯党回朝，王伯党誓死不降，双方开打。,冲突,4,李世民；王伯党,忠义；对抗；抉择,对峙,王伯党明确拒绝归降，冲突升级为武力对抗。,李密；王伯党；李世民,8,2,4,0.2,0.4,0.6,2,0,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__011,11,【第十三场】,97,97,100,,,,命令,,过渡,0,,忠义；战争；亲情；离散,过渡,,,0,0,0,0.0,0.0,0.0,0,0,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__012,12,【第十四场】,101,101,103,断密涧,白日,李密与王伯党被射死于断密涧,射杀,李世民下令放箭，李密与王伯党逃至断密涧，发现绝路后被射死。李世民命人处理尸首，率军回朝。,高潮,5,李世民；李密；王伯党；殷开山,忠义；背叛；权力斗争；悲情,高潮,李密与王伯党发现身处绝境断密涧，随即被李世民下令射杀，冲突达到顶点并终结。,李世民；李密；王伯党；殷开山,7,7,0,2.3333,0.0,2.3333,0,0,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__000,0,序幕/前置内容,1,1,26,,,# 《飞虎山》,命令,# 《飞虎山》,铺垫,0,,忠义；家国；亲情；公案；情爱,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__001,1,【第一场】,27,27,34,未明确,未明确,安敬思抒发思亲之愁,抒情,安敬思独自上场，以引子形式抒发思亲之痛与愁苦之情，为后续剧情铺垫人物内心状态。,铺垫,1,安敬思,思亲；愁苦,引子,无转折，仅为情绪铺垫,安敬思,3,1,0,0.125,0.0,0.125,2,0,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__002,2,【第二场】,35,35,44,军营,无明确时间,李克用点兵并下令发兵郊外,命令,李克用点兵，四将汇报人马齐备，李克用下令发兵郊外，为出征做准备。,铺垫,1,李克用；四将,战争；权力与服从,过渡,无转折，为出征前的例行准备,李克用；四将,7,5,0,0.5,0.0,0.5,2,0,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__003,3,【第三场】,45,45,56,山道,白日,土地化身樵夫，以飞虎岗之名引李克用前往应梦。,引路,土地奉玉帝之命化身樵夫，引李克用前往飞虎岗，以应其梦兆。李克用因梦兆而决定前往，剧情由此推进。,铺垫,1,土地；李克用,使命；梦兆；引路,铺垫,李克用因梦兆决定前往飞虎岗，剧情转向寻访铁石星。,土地；李克用；四龙套,22,19,0,1.5833,0.0,1.5833,3,0,
pdf_01000000__01004011___c0be635aa4,飞虎山,01000000,1000000,《戏考》,《戏考》（1000000）,01004011,飞虎山,pdf_01000000__01004011___c0be635aa4__scene__004,4,【第四场】,57,57,69,飞虎山,白日,李克用收安敬思为义子，改名李存孝。,收降,安敬思打虎后与李克用相遇，李克用收其为义子并改名李存孝，询问其武艺韬略。,发展,2,安敬思；李克用；李嗣源；周德威,收降；忠义；英雄相惜,推进,安敬思被收为义子，身份转变，从猎户成为李克用麾下太保。,安敬思；四龙套；李克用；李嗣源；周德威,35,16,18,1.2308,1.3846,2.6154,1,0,
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__000,0,序幕/前置内容,1,1,20,,,# 《女起解》（一名：《苏三起解》）,命令,# 《女起解》（一名：《苏三起解》）,铺垫,0,,忠义；权谋；家国；亲情；公案；情爱,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__001,1,【第一场】,21,21,32,监牢,不明,张公道提审苏三，宣布发配太原府。,提审与告知,张公道与禁子提审苏三，告知其被发配太原府。苏三闻讯后，请求拜别狱神，内心由愁转喜。,铺垫,1,张公道；禁子；苏三,使命；公案,引子,苏三得知发配消息，情绪由愁转喜，为后续行程铺垫。,张公道；禁子；苏三,25,23,0,1.9167,0.0,1.9167,1,1,
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__002,2,【第二场】,33,33,68,监狱门口,白天,狱官与张公道交接苏三发配事宜，并讨论带骡子及筛松香材料。,交接与闲谈,狱官与张公道交接苏三发配太原府，张公道以文书为凭，二人就带骡子一事进行诙谐对话，最终确认筛松香用龙黄。,过渡,1,张公道；狱官,官场日常；喜剧,过渡,无重大转折，为过渡性场景。,狱官；张公道；苏三,34,30,0,0.8333,0.0,0.8333,3,1,
pdf_01000000__01004012___2ea5375b61,女起解,01000000,1000000,《戏考》,《戏考》（1000000）,01004012,女起解,pdf_01000000__01004012___2ea5375b61__scene__003,3,【第三场】,69,69,91,太原城外的街道与十里坡,白天，天气炎热,苏三向张公道倾诉冤情，张公道以幽默方式回应并开导，苏三因失言激怒张公道后道歉，二人和解继续前行。,苏三唱诉冤情，张公道安慰与开导,苏三在押解途中恳求张公道帮忙传信，张公道虽同情但无奈。苏三唱诉冤屈，张公道以诙谐方式安慰并开导，最终苏三认错，二人继续赶路。,发展,3,苏三；张公道,公案；底层互助；使命,推进,苏三失言说洪桐县无好人，激怒张公道，后道歉挽回，关系缓和。,苏三；张公道；客人,96,82,5,3.5652,0.2174,3.7826,1,8,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__000,0,序幕/前置内容,1,1,24,,,# 《遗翠花》；# （一名：《翠春寄柬》）,命令,# 《遗翠花》；# （一名：《翠春寄柬》）,铺垫,0,,家国；亲情；情爱,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__001,1,【第一场】,25,25,32,书房,白天,翠香替小姐送信给相公，相公得知小姐心意并决定写回书。,下书与传信,相公因相思病困坐书房，丫鬟翠香奉小姐之命前来下书，二人相见后相公得知小姐心意，欲写回书并托翠香传递，翠香应允并暗示未来需另眼相待。,发展,2,相公；翠香,相思；情爱；主仆关系,推进,相公从相思苦闷转为得知小姐心意，剧情由单相思转向双向互动。,相公；翠香；翠香相公,56,48,8,6.0,1.0,7.0,0,0,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__002,2,【第二场】,33,33,52,书房,白天,翠香代小姐请相公，相公在翠香暗示下明白需以‘外’（私情）作为媒人礼。,试探与暗示,翠香受小姐之命去请相公，相公急于成亲，翠香暗示索要媒人礼，最终以‘外’（私情）达成默契。,发展,3,小姐；翠香；相公,情爱；情爱；试探；阶级,推进,翠香从拒绝到暗示索要‘外’，相公领悟并接受，关系从主仆协助转为私情同盟。,小姐；翠香；相公,85,79,4,3.95,0.2,4.15,2,0,
pdf_01000000__01004014___d6eca0fe85,遗翠花,01000000,1000000,《戏考》,《戏考》（1000000）,01004014,遗翠花,pdf_01000000__01004014___d6eca0fe85__scene__003,3,【第三场】,53,53,61,小姐绣阁,白天,老夫人发现相公藏于小姐绣阁，引发冲突,遮掩与揭露,翠香引相公入小姐绣阁，小姐责备相公闯入，老夫人突至，翠香遮掩，最终老夫人发现相公，斥责其行为不端。,冲突,4,小姐；相公；翠香；老夫人,情爱；闺门礼教；欺骗与暴露,高潮,老夫人突然返回并发现相公，冲突升级,翠香；相公；小姐；老夫人,154,145,7,16.1111,0.7778,16.8889,2,0,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__000,0,序幕/前置内容,1,1,22,,,# 《新安驿》 （一名：《女强盗》）,命令,# 《新安驿》 （一名：《女强盗》）,铺垫,0,,家国；亲情；公案；喜剧；情爱；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__001,1,【第一场】,23,23,32,新安驿黑店,雨后初晴,李氏挂幌招客，准备杀人劫财,挂幌招客,周门李氏在新安驿开设黑店，因连日下雨无生意，今日天晴挂出幌子，招揽住店客人，意图杀人劫财。,铺垫,1,李氏,权谋；生存困境,引子,无转折，为后续冲突做铺垫,李氏,4,1,0,0.1,0.0,0.1,2,1,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__002,2,【第二场】,33,33,64,新安驿客店,夜晚至三更,周凤英夜探客店，因罗雁容貌而放弃杀意，李氏提亲,周凤英持刀欲杀客，后转为爱慕,赵美容与女扮男装的罗雁投宿新安驿，店主李氏识破二人身份并灌醉罗雁。李氏之女周凤英夜持刀欲杀客，却因罗雁俊雅而心动，李氏趁机向罗雁提亲。,发展,4,赵美容；罗雁；李氏；周凤英,离散；悲情；情爱；身份错位,推进,周凤英从杀意转为爱慕，李氏提亲引发新冲突,赵美容；罗雁；李氏；周凤英,123,122,0,3.8125,0.0,3.8125,1,0,
pdf_01000000__01004015___871e6f9883,新安驿,01000000,1000000,《戏考》,《戏考》（1000000）,01004015,新安驿,pdf_01000000__01004015___871e6f9883__scene__003,3,【第三场】,65,65,83,洞房,夜晚，初更,周凤英发现罗雁是女子，身份真相引发冲突,揭露身份,周凤英与罗雁拜堂入洞房，周凤英发现罗雁是女子，李氏得知后大怒，赵美容提议去龙山找哥哥解决。,冲突,4,周凤英；罗雁；李氏；赵美容,身份伪装；离散；喜剧,反转,周凤英发现罗雁女性身份，冲突升级，赵美容提出解决方案,李氏；罗雁；周凤英；赵美容,39,34,1,1.7895,0.0526,1.8421,4,0,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__000,0,序幕/前置内容,1,1,22,,,# 《小上坟》；# （一名：《禄敬荣归》）,命令,# 《小上坟》；# （一名：《禄敬荣归》）,铺垫,0,,战争；家国；亲情；公案；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__001,1,【第一场】,23,23,28,未指定,未指定,刘禄敬在青袍引导下登场,登场,两青袍引刘禄敬上场，通过六幺令曲牌营造氛围，为后续剧情铺垫。,铺垫,1,刘禄敬,官场；出行,引子,无显著转折,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01004016___8e04e3a822,小上坟,01000000,1000000,《戏考》,《戏考》（1000000）,01004016,小上坟,pdf_01000000__01004016___8e04e3a822__scene__002,2,【第二场】,29,29,41,刘家坟前,白天,刘禄敬与萧素贞在坟前相遇并相认,萧素贞哭诉冤情，刘禄敬询问并确认身份,刘禄敬上任途中在自家坟前遇见哭诉的萧素贞，萧素贞状告公婆和娘舅，二人通过问答确认夫妻身份，最终相认。,发展,3,刘禄敬；萧素贞,亲情；公案；身份确认,推进,夫妻通过问答确认彼此身份，从陌生到相认,萧素贞；刘禄敬；青袍；青袍甲,43,41,0,3.1538,0.0,3.1538,1,1,
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__000,0,序幕/前置内容,1,1,20,,,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,命令,# 《武家坡》；# （一名：《平贵回窑》；一名：《跑坡》）,铺垫,0,,战争；家国；亲情；公案；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__001,1,【第一场】,21,21,28,武家坡前,白天,薛平贵以带家书为名试探王宝钏,试探,薛平贵回武家坡寻妻王宝钏，假托带家书试探其贞节，王宝钏接信前认出丈夫但未点破，二人开始对话。,铺垫,3,薛平贵；王宝钏,亲情；贞节考验；离散,铺垫,薛平贵决定调戏试探王宝钏贞节，为后续冲突埋下伏笔,薛平贵；大嫂；王宝钏,139,116,23,14.5,2.875,17.375,0,0,
pdf_01000000__01005001___8bae4c8a7d,武家坡,01000000,1000000,《戏考》,《戏考》（1000000）,01005001,武家坡,pdf_01000000__01005001___8bae4c8a7d__scene__002,2,【第二场】,29,29,39,寒窑前,白天,夫妻相认与讨封,试探与和解,王宝钏与薛平贵在寒窑前相认，薛平贵展示番王宝并透露已娶代战，王宝钏讨封后夫妻重归于好。,高潮,4,王宝钏；薛平贵,亲情；身份确认；权力转换；忠义,高潮,薛平贵展示番王宝，身份确认后王宝钏讨封，关系从怀疑转为臣服,王宝钏；薛平贵,77,61,15,5.5455,1.3636,6.9091,1,0,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__000,0,序幕/前置内容,1,1,22,,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,命令,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,铺垫,0,,战争；家国；亲情；公案；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__001,1,【第一场】,23,23,70,长江边,白天,伍员请求渔父渡江，渔父应允并暗示其身份不凡,求助与应允,伍员被追兵所迫，至江边遇渔父。渔父本不渡人，因伍员自称被难而相助。渔父以梦兆歌暗示伍员不凡，伍员谨慎未敢直言身份。,铺垫,3,伍员；渔父,悲情；使命；使命,引子,渔父以梦兆歌暗示伍员身份，为后续信任建立伏笔,伍员；渔父,22,17,0,0.3542,0.0,0.3542,3,2,
pdf_01000000__01005002___c9467a74fd,浣纱记,01000000,1000000,《戏考》,《戏考》（1000000）,01005002,浣纱记,pdf_01000000__01005002___c9467a74fd__scene__002,2,【第二场】,71,71,93,溪边,春秋时期，白天,伍员乞食并请求保密，浣纱女投水明志,乞食与施舍,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,发展,4,伍员；浣纱女,忠义；牺牲；悲情；使命,推进,浣纱女投水自尽，将伍员推向更深的道德困境与复仇决心,浣纱女；伍员,27,13,7,0.5652,0.3043,0.8696,4,3,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__000,0,序幕/前置内容,1,1,28,,,# 《天雷报》 （一名：《清风亭》）,汇报,# 《天雷报》 （一名：《清风亭》）,铺垫,0,,战争；家国；亲情；情爱,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__001,1,【第一场】,29,29,134,张元秀家门外,十月天气,张元秀与周氏因养子继保离家而争吵，后共同思念儿子，在门外遥望清风亭方向悲泣。,争吵与思念,张元秀与周氏因养子张继保被赶走而互相埋怨争吵，后共同思念儿子，在清风亭方向遥望悲泣，最终相互搀扶回家。,冲突,4,周氏；张元秀,养子不孝；老年孤独；亲情；亲情,对峙,无重大转折，但冲突从相互埋怨转向共同思念，情感升级。,周氏；张元秀,92,86,0,0.8113,0.0,0.8113,5,1,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__002,2,【第二场】,135,135,142,未指定,未指定,薛荣念白提及儿子赴考,念白,薛荣与周桂英同上，薛荣念白提及儿子赴考，为后续剧情铺垫。,铺垫,1,薛荣；周桂英,亲情；科举,引子,无转折，仅为事件引入,薛荣,2,1,0,0.125,0.0,0.125,1,0,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__003,3,【第三场】,143,143,148,未指定,未指定,周小义登场,登场,周小义上场，本场为简短过场，无具体情节推进，仅作为角色登场。,铺垫,1,周小义,忠义；亲情；情爱；离散,引子,无,,1,0,0,0.0,0.0,0.0,1,0,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__004,4,【第四场】,149,149,158,清风亭,白天,张元秀夫妇在清风亭遇周小义，得知新科状元可能是张继保，决定去认亲。,乞讨与认亲希望,张元秀与周氏乞讨至清风亭，遇周小义告知新科状元似张继保，二老重燃希望，决定前往认子。,发展,3,张元秀；周氏；周小义,亲情；希望与绝望；使命,推进,周小义提供关键信息，使二老从绝望转向希望，推动后续认子行动。,张元秀；周氏；周小义,81,79,0,7.9,0.0,7.9,2,0,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__005,5,【第五场】,159,159,212,清风亭,白天,张元秀夫妇认子被拒，悲愤而死,认子与拒认,张元秀与周氏在清风亭认子，张继保不认养父母，反将二老赶走，最终张元秀夫妇悲愤碰死，张继保命人草席裹尸。,高潮,5,张元秀；周氏；张继保；周小义；青袍甲,忠义；养子不孝；贫富悬殊；悲情,高潮,张继保拒不认亲，导致养父母双双碰死，冲突达到顶点并引发悲剧结局,张继保；周小义；张元秀；周氏；青袍甲,100,93,0,1.7222,0.0,1.7222,6,1,
pdf_01000000__01005003___0fd7bac795,天雷报,01000000,1000000,《戏考》,《戏考》（1000000）,01005003,天雷报,pdf_01000000__01005003___0fd7bac795__scene__006,6,【第六场】,213,213,233,野外,雷雨交加时,雷祖执行天罚，打死张继保,追打、雷击、死亡,雷祖率雷将、闪将追打张继保，将其打死。周小义被雷声惊吓而退。雷祖命将尸拖至荒郊，回复玉帝。,高潮,5,雷祖；张继保；周小义,因果报应；天理昭彰；忠义,高潮,张继保被雷击毙，恶人终得恶报，因果报应达成,雷神；周小义；雷祖,10,3,0,0.1429,0.0,0.1429,6,1,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__000,0,序幕/前置内容,1,1,24,,,# 《沙陀国》,命令,# 《沙陀国》,铺垫,0,,战争；家国；亲情；公案；情爱；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__001,1,【第一场】,25,25,32,沙陀国帅府,黄巢造反时期,李克用得知黄巢造反，先下令出兵后追回将令,传令与追令,李嗣源报告黄巢造反、唐王被赶至西岐，李克用先下令兴唐灭巢，后因旧怨追回将令，得知程敬思到来后摆队相迎。,铺垫,2,李克用；李嗣源,忠义；权力与服从,引子,李克用因旧怨追回将令，为后续程敬思劝说出兵埋下伏笔,李嗣源；李克用,14,13,0,1.625,0.0,1.625,1,0,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__002,2,【第二场】,33,33,36,沙陀国,几载后,程敬思与李克用重逢叙旧,迎接与寒暄,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,铺垫,1,李克用；程敬思,重逢；情爱；岁月,引子,无显著转折，仅为情感铺垫,李嗣源；程敬思；李克用,13,13,0,3.25,0.0,3.25,0,0,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__003,3,【第三场】,37,37,46,沙陀国李克用帐中,唐末黄巢起义期间,程敬思献宝请兵，李克用拒不发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下。,程敬思献宝请兵，李克用拒兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情。,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,冲突,4,李克用；程敬思；李嗣源,忠义；权力博弈；情爱,对峙,程敬思以圣旨相逼，李克用压旨拒兵，冲突升级；程敬思求情救李嗣源，关系缓和。,程敬思；李克用；李嗣源,62,28,33,2.8,3.3,6.1,1,0,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__004,4,【第四场】,47,47,52,后帐,程敬思搬兵后,李嗣源向王娘们报告父王拒不发兵并欲斩他，王娘们决定出面相助。,汇报与决定,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,发展,3,李嗣源；大王娘；二王娘,忠义；亲情；权力博弈,推进,王娘们得知程恩官到来，决定介入，为后续发兵埋下转折。,大王娘；二王娘；李嗣源,14,9,5,1.5,0.8333,2.3333,0,0,
pdf_01000000__01005005___45b85eecde,沙陀国,01000000,1000000,《戏考》,《戏考》（1000000）,01005005,沙陀国,pdf_01000000__01005005___45b85eecde__scene__005,5,【第五场】,53,53,59,沙陀国银安殿,白天,二位王娘强行夺令发兵，迫使李克用同意出兵救唐王,命令与反抗,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,冲突,4,程敬思；李克用；大王娘；二王娘；李嗣源,忠义；亲情；权谋,推进,李克用三次拒绝发兵后，二位王娘夺令箭直接下令，迫使李克用改变态度，冲突升级并解决,程敬思；李克用；大王娘；二王娘；李嗣源；大王娘、二王娘；程敬思、李克用,64,41,23,5.8571,3.2857,9.1429,0,0,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__000,0,序幕/前置内容,1,1,24,,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,命令,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,铺垫,0,,权谋；战争；家国；亲情；公案；情爱,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__001,1,【第一场】,25,25,34,监牢,窦娥被囚期间，临近斩首,窦娥向禁婆讲述冤情，禁婆告知蔡母窦娥即将被斩首,哭诉与告知,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,发展,4,禁婆；窦娥；蔡母,公案；贫苦；亲情；司法不公,推进,禁婆从索贿打骂转为同情倾听，并透露斩首消息，冲突升级,禁婆；窦娥；蔡母；禁婆、蔡母,36,33,2,3.3,0.2,3.5,1,0,
pdf_01000000__01005006___1bd930fcea,六月雪,01000000,1000000,《戏考》,《戏考》（1000000）,01005006,六月雪,pdf_01000000__01005006___1bd930fcea__scene__002,2,【第二场】,35,35,55,法场,六月,窦娥法场临刑，因六月飞雪被窦太师下令发回重审。,行刑与赦免,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,高潮,5,窦娥；蔡母；钱惠命；旗牌,公案；天象示警；孝道；使命,高潮,六月飞雪引发窦太师干预，窦娥从死刑转为发回重审，命运出现转折。,钱惠命；窦娥；二刀斧手；蔡母；蔡母、窦娥；禁婆；旗牌,47,40,0,1.9048,0.0,1.9048,3,4,
pdf_01000000__01005007___5e730b94b2,二进宫,01000000,1000000,《戏考》,《戏考》（1000000）,01005007,二进宫,pdf_01000000__01005007___5e730b94b2__scene__000,0,序幕/前置内容,1,1,1,宫门,,# 《二进宫》 （一名：《击宫门》）,命令,# 《二进宫》 （一名：《击宫门》）,铺垫,0,,忠义；权谋；家国；亲情,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01005008___a144dc7076,玉堂春,01000000,1000000,《戏考》,《戏考》（1000000）,01005008,玉堂春,pdf_01000000__01005008___a144dc7076__scene__000,0,序幕/前置内容,1,1,1,,,# 《玉堂春》 （一名：《三堂会审》）,命令,# 《玉堂春》 （一名：《三堂会审》）,铺垫,0,,权谋；亲情；公案；情爱；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01005009___5df172a065,孝感天,01000000,1000000,《戏考》,《戏考》（1000000）,01005009,孝感天,pdf_01000000__01005009___5df172a065__scene__000,0,序幕/前置内容,1,1,26,,,# 《孝感天》,命令,# 《孝感天》,铺垫,0,,权谋；战争；亲情；公案；情爱；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
